Sr No,News,Label
2396,"""இது அமெரிக்காவில் மிகப்பெரிய கேசினோவாக இருக்கும்.""",1
2397,"""குடியரசுக் கட்சியினர் செய்வது இஸ்ரேலுக்கு ஆபத்தானது"" என்று இஸ்ரேலிய தூதர் கூறியதாக அவர் தவறாகக் குறிப்பிடப்பட்டதாகவும் ""சொல்லவில்லை"" என்றும் கூறுகிறார்.",1
2398,பராக் ஒபாமா ஒரு முஸ்லிம் என்கிறார்.,1
2399,அமெரிக்க ராணுவ சீருடைகள் சீனாவில் தயாரிக்கப்படுகின்றன.,1
2400,"பராக் ஒபாமா தனது ஜனாதிபதி பதவியை ""ஒரு மன்னிப்பு பயணத்துடன்"" தொடங்கினார்.",1
2401,"ஒபாமா நிர்வாகம் ""பண்ணைக் குழந்தைகளை அடிப்படை வேலைகளைச் செய்வதைத் தடைசெய்யவும் முன்மொழிந்தது!""",1
2402,"ஜனாதிபதி ஒபாமா ""நலனுக்கான வேலை தேவையை"" தள்ளுபடி செய்துள்ளார்.",1
2403,"டென்னசி கவர்னர் பில் ஹஸ்லாம் ""அவர் ஆளுநராக இருக்கும் வரை இஸ்லாமியர்களின் (sic) மற்றும் அவர்களின் தீவிர சித்தாந்தத்தின் நலன்களை ஊக்குவிக்கும் கொள்கையை பின்பற்றுவார் என்பதை தனது தொடர்ச்சியான செயல்களால் தெளிவுபடுத்தியுள்ளார்"" என்று கூறுகிறார்.",1
2404,"பிரதிநிதிகள். ரஷ் ஹோல்ட், ஃபிராங்க் பல்லோன் மற்றும் பில் பாஸ்க்ரெல் ஆகியோர் ""பெரிய அரசு சுகாதாரப் பராமரிப்பிற்கு"" பணம் செலுத்துவதற்காக ""மருத்துவ காப்பீட்டிலிருந்து $741 பில்லியனைப் பெறுவதன் மூலம் மூத்தவர்களின் கவரேஜ் அணுகலைப் பாதிக்கத் தயாராக உள்ளனர்"" என்கிறார்.",1
2405,ஓஹியோ குடும்பங்களுக்கு எதிராக ஜோஷ் மண்டேல் பந்தயம் கட்டினார்,1
2406,"ஷெரோட் பிரவுன் ""எங்களின் பில்லியன் கணக்கான வரி டாலர்களை வெளிநாடுகளுக்கு அனுப்பினார்.""",1
2407,"மத்திய அரசாங்கம் ""விமான நிலையப் பாதுகாப்பு என்ற பெயரில் அந்நியர்-ஆபத்து மண்டலங்களில் குழந்தைகளைப் பிடிக்கும் திருநங்கைகள் (sic) மற்றும் ஓரினச்சேர்க்கையாளர்களை கட்டாயப்படுத்துகிறது"" என்று கூறுகிறது.",1
2408,"புளோரிடா மாநில செயலாளராக, கர்ட் பிரவுனிங் ""1,800 சட்டவிரோத வாக்காளர்களை புளோரிடாவில் பதிவு செய்ய அனுமதித்தார்.""",1
2409,"""ஒபாமாவின் திட்டத்தின் கீழ் (நலத்திற்காக), நீங்கள் வேலை செய்ய வேண்டிய அவசியமில்லை, வேலைக்குப் பயிற்சி பெற வேண்டிய அவசியமில்லை. அவர்கள் உங்கள் நலன் காசோலையை அனுப்புகிறார்கள்.""",1
2410,"மருத்துவ காப்பீட்டு பிரீமியங்கள் ""2013 இல் $120.20 ஆகவும், 2014 இல் $247.00 ஆகவும்"" உயரும்.",1
2411,மிட் ரோம்னி 10 ஆண்டுகளாக வரி செலுத்தவில்லை என்கிறார்.,1
2412,"""காங்கிரஸ்காரர் ஸ்காட் டெஸ்ஜார்லாய்ஸின் (TN-04) குடியரசுக் கட்சியின் பெரும்பான்மைக்கு நிதியளிக்கும் குழுக்களுக்குப் பின்னால் வெளிநாட்டு சீன விபச்சாரப் பணம் இருப்பதாகக் கூறப்படுகிறது.""",1
2413,"""எலிசபெத் காக்ஸின் உதவிக்கு நன்றி, தொழிற்சங்கங்களை உடைத்ததன் மூலமும், பேட்ஜர்கேரை வெட்டுவதன் மூலமும், ஏழைகள் மற்றும் நடுத்தர வர்க்கத்தினர் மீது வரிகளை உயர்த்துவதன் மூலமும் மில்லியன் கணக்கான டாலர்கள் வரிச் சலுகைகள்"" வழங்கப்பட்டதாகக் கூறுகிறார்.",1
2414,"அவரது ""அல்ட்ராசவுண்டில் காப்புரிமை நவீன மருத்துவத்தில் புரட்சியை ஏற்படுத்தியுள்ளது"" என்று கூறுகிறார்.",1
2415,"டோனா காம்ப்பெல் மருந்து, மளிகை பொருட்கள் மற்றும் ரியல் எஸ்டேட் ஆகியவற்றிற்கு 35 சதவீத விற்பனை வரியை உயர்த்துவதாக கூறுகிறார்.",1
2416,"""சராசரியாக $15,000 கார்களுக்காக செலவழித்த"" ஏழு ""டீ பார்ட்டி ஃப்ரெஷ்மென்களில்"" அமெரிக்கப் பிரதிநிதி சீன் டஃபியும் ஒருவர் என்று கூறுகிறார்.",1
2417,"மிட் ரோம்னி கூறுகிறார், ""கற்பழிப்பு மற்றும் பாலுறவு வழக்குகளில் கூட, அனைத்து கருக்கலைப்புகளையும் சட்டவிரோதமாக்கும் மசோதாவை ஆதரித்தார்.""",1
2418,"பராக் ஒபாமா தூண்டுதல் செலவினங்களை அங்கீகரிக்க ""சாண்டி ஆடம்ஸை எண்ணினார்"" என்று கூறுகிறார்.",1
2419,"சுகாதாரப் பாதுகாப்புச் சட்டத்தில் ""அனைத்து ரியல் எஸ்டேட் பரிவர்த்தனைகளிலும்"" ""3.8% விற்பனை வரி"" அடங்கும்.",1
2420,"ஜனாதிபதி பராக் ஒபாமா ""இரண்டு நூற்றாண்டுகளுக்கு மேலாக குவிக்கப்பட்ட தேசியக் கடனை ஒரு வருடத்தில் இரட்டிப்பாக்கினார்"" என்று கூறுகிறார்.",1
2421,"""சென். ஷெரோட் பிரவுனுடன் மூன்று விவாதங்களை ஏற்றுக்கொண்டதாக ஜோஷ் மண்டேல் கூறும்போது, ​​அவர் பொய் சொல்கிறார். அவர் ZERO உத்தேச விவாதங்களை ஏற்றுக்கொண்டார்.""",1
2422,"ஷரியா இணக்கத்தில் நிபுணத்துவம் பெற்ற ஒரு பெண்ணை பணியமர்த்துவதன் மூலம், கவர்னர் பில் ஹஸ்லாம், ""எங்கள் பொருளாதார மேம்பாட்டுத் துறையை ஷரியாவுக்கு இணங்கச் செய்கிறார்"". அதுதான் அவரது வேலை.",1
2423,"""Obamacare"" என்பது ""வரலாற்றில் மிகப்பெரிய நடுத்தர வர்க்க வரி உயர்வு"" என்கிறார்.",1
2424,"""Obamacare""  என்பது ""உலக வரலாற்றில் மிகப்பெரிய வரி அதிகரிப்பை"" குறிக்கிறது.",1
2425,"கட்டுப்படியாகக்கூடிய பராமரிப்பு சட்டம் ""வரலாற்றில் மிகப்பெரிய வரி அதிகரிப்பாக குறையும்.""",1
2426,"மற்ற குடியிருப்பாளர்களுக்கு சொத்து வரியை ஈடுகட்ட கோடீஸ்வரர்கள் மீதான மாநில வருமான வரி விகிதத்தை உயர்த்துவது ""வரி அதிகரிப்பு அல்ல. இது ஒரு வரி மாற்றம்"" என்கிறார்.",1
2427,"பேட்மேன் படத்தில் வில்லனின் பெயர் பேன் என்பது ""தற்செயலாக"" இல்லை என்று கூறுகிறார்.",1
2428,ட்ரேவோன் மார்ட்டின் முகத்தில் பச்சை குத்தியிருக்கும் உண்மையான புகைப்படத்தை ஊடகங்கள் வெளியிடாது.,1
2429,"""காங்கிரஸ் உறுப்பினர் சீன் டஃபியின் குடியரசுக் கட்சி பெரும்பான்மைக்கு நிதியளிக்கும் குழுக்களுக்குப் பின்னால் வெளிநாட்டு சீன விபச்சாரப் பணம் இருப்பதாகக் கூறப்படுகிறது.""",1
2430,"ஜனாதிபதி ஒபாமாவின் சுகாதாரச் சட்டம், ""உங்கள் வீட்டை விற்கும் போது, ​​3.8 சதவீத வரி செலுத்த வேண்டும்"" என்று கூறுகிறது.",1
2431,"""காங்கிரஸ் உறுப்பினர் ஜிம் ரெனாச்சியின் குடியரசுக் கட்சியின் பெரும்பான்மைக்கு நிதியளிக்கும் குழுக்களுக்குப் பின்னால் வெளிநாட்டு சீன விபச்சாரப் பணம் இருப்பதாகக் கூறப்படுகிறது.""",1
2432,"சுகாதார பாதுகாப்பு சட்டம் ""நடுத்தர வர்க்கத்தின் மீது வரலாற்றில் மிகப்பெரிய வரி அதிகரிப்பை சுமத்துகிறது.""",1
2433,"ஜான் டங்கன் ஜூனியரால் கடந்த 10 ஆண்டுகளில், ஒரே ஒரு சட்டம் மட்டுமே ஒத்துழைக்கப்பட்டு நிறைவேற்றப்பட்டுள்ளது.",1
2434,"ஜனாதிபதி ஒபாமாவின் சுகாதாரப் பாதுகாப்புச் சீர்திருத்தச் சட்டத்தின் கீழ் மருத்துவக் காப்பீட்டை விரிவுபடுத்துவதற்கான ""ஆணையை"" மாநிலங்கள் இன்னும் எதிர்கொள்கின்றன.",1
2435,"""20 பணியாளர்கள்"" உள்ள ஒரு நிறுவனம், காப்பீடு வாங்குவதற்கான உடல்நலப் பாதுகாப்புச் சட்டத் தேவைகள் காரணமாக ""வணிகத்திற்கு வெளியே"" செல்லலாம்.",1
2436,"""வீட்டில் கார்களை கழுவுபவர்கள் கார் கழுவும் தண்ணீரை விட தோராயமாக 80 சதவிகிதம் அதிகமாக தண்ணீர் பயன்படுத்துவார்கள்.""",1
2437,"""பராக் ஒபாமாவும் அவரது குழுவும்"" ""சொல்லின் ஒவ்வொரு வகையிலும் சோசலிஸ்டுகள்"" என்று கூறுகிறார்.",1
2438,"""Obamacare . . உலக வரலாற்றில் மிகப்பெரிய வரி உயர்வு.""",1
2439,"""ரிவர் ஸ்கூல், வாஷிங்டன், டி.சி., காது கேளாதோருக்கான பள்ளியின் உதடு வாசிப்புப் பயிற்றுவிப்பாளர்"", 9/11 விழாக்களில், ""இதெல்லாம் ஒரு கொடிய கொடிக்காக"" என்று மிச்செல் ஒபாமா தீர்மானித்ததாகக் கூறுகிறார்.",1
2440,"விஸ்கான்சினின் GOP U.S. பிரதிநிதி சீன் டஃபி ""மருத்துவக் காப்பீட்டை முடிவுக்குக் கொண்டுவர இரண்டு முறை வாக்களித்தார்"" என்கிறார்.",1
2441,"ஃபெடரல் ஹெல்த் கேர் சீர்திருத்தங்கள், ‘சுகாதாரத்தை அரசாங்கம் கையகப்படுத்துவது.’",1
2442,"""அமெரிக்காவில் HUD சொத்துக்களில் வசிப்பவர்களில் கிட்டத்தட்ட 60% பேர் சட்டவிரோதமானவர்கள்.""",1
2443,"ஆர்க்டிக் தேசிய வனவிலங்கு புகலிடத்தில் ""வனவிலங்குகள் இல்லை"".",1
2444,"ஒவ்வொரு டாலரின் 97 சென்ட்களும் ""வேலை உருவாக்கம், பள்ளிகள், மாநில பூங்காக்கள் மற்றும் நீர்நிலைகளுக்கு உதவுவதற்காக ஒவ்வொரு ஆண்டும் ஓரிகோனியர்களுக்கு $500 மில்லியன் டாலர்களுக்கு மேல் திரும்பப் பெறுகிறது"" என்று கூறுகிறார்.",1
2445,"""எல்லா உணவு முத்திரைகளிலும் 43 சதவீதத்திற்கும் அதிகமானவை சட்டவிரோதமானவர்களுக்கு வழங்கப்படுகின்றன.""",1
2446,"ஷெரோட் பிரவுன் ""நிர்வாகிகளுக்கு பெரும் போனஸ் கொடுத்தார்.""",1
2447,"பராக் கூறுகிறார் ""எங்கள் துப்பாக்கிகளுக்காக தான் வருவதாக ஒபாமா ஒப்புக்கொள்கிறார், சாரா பிராடியிடம், 'நாங்கள் (துப்பாக்கி கட்டுப்பாட்டில்) வேலை செய்கிறோம், ஆனால் ரேடாரின் கீழ்' என்று கூறுகிறார்.",1
2448,பராக் ஒபாமா ஒரு சோசலிஸ்ட் என்கிறார்.,1
2449,"ஜனாதிபதி பராக் ஒபாமாவின் பிறப்புச் சான்றிதழை ஒபாமா ஊடகங்களுக்கு வெளியிடுவதற்கு இரண்டு நாட்களுக்கு முன்பு, ஹவாய் கவர்னர் நீல் அபெர்க்ரோம்பி, கின்கோவிற்கு ஒரு இரவு நேர விஜயம் செய்தார்.",1
2450,"புதிய ஹார்ட்ஸ்ஃபீல்ட்-ஜாக்சன் சர்வதேச முனையம் ""நேரம் மற்றும் பட்ஜெட்டில்"" இருந்தது.",1
2451,"""ஸ்காட் வாக்கர் அரசு நிலங்களை தனியார்மயமாக்கும் திட்டத்தைக் கொண்டுள்ளார்"" மேலும் ""எங்கள் மான்களை அதிக விலைக்கு வாங்குபவர்களுக்கு விற்க விரும்புகிறார்.""",1
2452,"Ted Cruz ""சட்டவிரோதமாக குடியேறியவர்களுக்கு பொது மன்னிப்பு வழங்குவதில் முன்னணியில் இருக்கும் இரண்டு தேசிய அமைப்புகளை நடத்த உதவுகிறது.""",1
2453,"""முந்தைய ஜனநாயக ஆட்சிகள் செய்ய மறுத்த"" உணவு வரிக் குறைப்புகளுக்கான கடன் உரிமை கோருகிறது.",1
2454,"லாரி டெய்லர் ""சட்டவிரோதமாக குடியேறியவர்களுக்கு மாநில கல்வி"" என்று கூறுகிறார்.",1
2455,"இந்த ஆண்டு ஜனநாயகக் கட்சியின் சட்டமன்ற உறுப்பினர்கள் ""எந்தச் சூழ்நிலையிலும் உங்கள் வரிகளைக் குறைக்க விரும்பவில்லை"" என்கிறார்கள்.",1
2456,"ஹார்ட்ஸ்ஃபீல்ட்-ஜாக்சனின் புதிய சர்வதேச முனையம் ""பட்ஜெட்டுக்குள்"" திறக்கப்படுகிறது.",1
2457,"கவர்னர் ஸ்காட் வாக்கர், ""சிறுவன் பலாத்காரம்"" செய்ததாக குற்றம் சாட்டப்பட்ட ஒருவரின் கிரிமினல் தற்காப்புக்காக பணம் கொடுக்க உதவுகிறார்.",1
2458,"""பராக் ஒபாமாவும் ஹிலாரி கிளிண்டனும் ஐக்கிய நாடுகள் சபையுடன் துப்பாக்கிப் பிரயோகத்தை தடை செய்யும் உடன்படிக்கையை மேற்கொள்வது குறித்து பேச்சுவார்த்தை நடத்தி வருகின்றனர்.""",1
2459,"ஜனாதிபதி பராக் ஒபாமாவின் நிதிக் குழு ""எந்த நிதி நிறுவனத்திலும் அனைத்து பரிவர்த்தனைகளுக்கும் 1% வரி"" பரிந்துரைக்கிறது என்று கூறுகிறார்.",1
2460,"""20 மில்லியன் மக்கள் தங்களின் தற்போதைய கவரேஜை இழக்க நேரிடும்"" ... ""மருத்துவப் பாதுகாப்பில் இருக்கும் எங்கள் மூத்த குடிமக்கள் உட்பட.""",1
2461,மார்சி கப்டூர் தனது இராணுவ சேவை மற்றும் விமானப்படையில் பயிற்சி பெற்ற வீரர்களுக்கு அவமரியாதை காட்டியதைத் தாக்கியதாக கூறுகிறார்.,1
2462,"""பணக்காரர்களுக்கு அதிக வரிக் குறைப்புகளை"" வழங்குவது குறித்து பில் பாஸ்க்ரெல் கூறுகிறார், ""குடியரசுக் கட்சியினர் சிறந்த யோசனைகளைக் கொண்டிருந்தனர். அவர்களின் சில யோசனைகளை நான் விரும்பினேன்.""",1
2463,"பிரதிநிதி பெட்டி சுட்டன் ""ஓஹியோ குடும்பங்களுக்கு ஆதரவாக நிற்பதை விட ஆக்கிரமிப்பு (வால் ஸ்ட்ரீட்) உடன் கலவரம் செய்வார்"" என்று கூறுகிறார்.",1
2464,"""மெக்ஸிகோவில் ஒரு ஆலையைக் கட்டும் ஒரு சூரிய நிறுவனத்திற்கு $1.2 பில்லியன்"" போன்ற வரிக் கடன்களை வெளிநாட்டுக்கு அனுப்பிய ஊக்க மசோதா கூறுகிறது.",1
2465,"""யாரும் மெம்பிஸை விட்டு வெளியேறவில்லை. அது ஒரு கட்டுக்கதை.""",1
2466,"விஸ்கான்சின் கவர்னர் ஸ்காட் வாக்கரின் பட்ஜெட் ""சொத்து வரிகளை ஏறக்குறைய $500 பில்லியன் உயர்த்த வேண்டும்"" என்று கூறுகிறது.",1
2467,"""நான் துளையிடுவதற்கு இருப்பேன் என்று நான் எப்போதும் சொன்னேன்.""",1
2468,"""பேங்க் ஆஃப் அமெரிக்கா அவர்கள் 2010 போனஸை வேலை வாய்ப்பு உருவாக்கத்தில் செலவிட்டால், பலன்களுடன் 878,300 வேலைகளை உருவாக்க முடியும்.""",1
2469,மூத்தவர்கள் மற்றும் ஊனமுற்றோருக்கான டெக்சாஸ் ஹோம்ஸ்டெட் விலக்கின் பலன்களைப் பாதுகாக்க வரவிருக்கும் வாக்கெடுப்பு இருப்பதாகக் கூறுகிறது.,1
2470,"""ஏசிஎல்யு இராணுவத்தின் பிரார்த்தனையை முற்றிலுமாக முடிக்க ஒரு வழக்கைத் தாக்கல் செய்துள்ளது.""",1
2471,"""ஏப்ரல் 1997 இல், எரிவாயு விலையை எதிர்த்து நாடு முழுவதும் 'கேஸ் அவுட்' நடத்தப்பட்டது. பெட்ரோல் விலை ஒரே இரவில் ஒரு கேலன் 30 காசுகள் குறைந்தது.""",1
2472,2011 சட்டமன்றம் டெக்சாஸ் பொதுப் பள்ளி நிதியைக் குறைக்கவில்லை.,1
2473,"செனட். ஷெரோட் பிரவுனின் வாக்கு ""பராக் ஒபாமாவின் வேலையைக் கொல்லும் சுகாதாரப் பாதுகாப்புச் சட்டத்தை நிறைவேற்ற உதவியது, இது ஓஹியோ முழுவதும் $500 பில்லியன் வரி அதிகரிப்புடன் சிறு வணிகங்களைத் தாக்கியது.""",1
2474,"அமெரிக்க அதிபர் ஒபாமா, கடலில் துளையிடுவதற்கு அனுமதி வழங்க மறுத்ததே பெட்ரோல் விலை உயர்வதற்கு ஒரு காரணம்.",1
2475,"சுமார் 78 முதல் 81 ஹவுஸ் டெமாக்ராட்கள் ""கம்யூனிஸ்ட் கட்சியின் உறுப்பினர்கள். ... இது காங்கிரஸின் முற்போக்கு காகஸ் என்று அழைக்கப்படுகிறது.""",1
2476,"ஜனாதிபதி பராக் ஒபாமா ""அவர் பதவியேற்றதிலிருந்து அரசாங்கத்தின் அளவை இரட்டிப்பாக்கியுள்ளார்.""",1
2477,"""ஏன் அரிசோனா எல்லையில் இந்தச் சோதனையின் செய்தி எதுவும் இல்லை? ... ஐந்து நாட்களுக்கு முன்புதான் கைப்பற்றப்பட்டது. அரிசோனா எல்லையில்தான்!""",1
2478,டெக்சாஸ் அமெரிக்காவுடன் இணைந்தபோது கடற்படையை வைத்திருக்கும் உரிமையை தக்க வைத்துக் கொண்டது என்று கூறுகிறது.,1
2479,"ஓஹியோ பொருளாளர் ஜோஷ் கூறுகிறார், ""மண்டல் முதலில் ஜூன் 2010 இல் வங்கி மோசடியைக் கோரினார், ஆனால் அவரது (குடியரசு) செனட் பிரச்சாரத்திற்காக பணம் திரட்டும் போது ஒரு வருடத்திற்கும் மேலாக எதுவும் செய்யவில்லை.""",1
2480,"""ஒபாமா மீண்டும் தேர்ந்தெடுக்கப்பட்டால், அமெரிக்காவின் பாதுகாப்பு அமைப்பை ரஷ்யாவிடம் ஒப்படைப்பேன் என்று ரஷ்யாவிடம் கூறுகிறார்.""",1
2481,"""இந்த மந்தநிலையின் காலத்திற்கு அரசு நடுத்தர நிர்வாகத்தில் உள்ள ஒருவர் கூட (அ) வேலையை இழக்கவில்லை அல்லது ஊதியக் குறைப்பை எடுக்கவில்லை"" என்று கூறுகிறார்.",1
2482,"ஜனாதிபதி அருகில் இருக்கும் போது சுதந்திரமான பேச்சுரிமையை கட்டுப்படுத்தக்கூடிய ஒரு மசோதா, ஜனாதிபதி பராக் ஒபாமாவால் ""ரகசியமாக"" கையெழுத்திடப்பட்டது.",1
2483,"விஸ்கான்சின் குடியரசுக் கட்சி ""சர்வதேச மகளிர் தின வாழ்த்துகள்! பெண்களே குறைந்த ஊதியம் பெற வேண்டும், சுகாதாரப் பாதுகாப்பு முடிவுகளை எடுக்க முடியாது"" என்று ட்வீட் செய்தது.",1
2484,"புதிய சுகாதாரச் சட்டத்தின் கீழ் ""நோயாளி-மருத்துவர் உறவு அகற்றப்படும்"" என்று கூறுகிறது.",1
2485,"ஜனாதிபதி பராக் ஒபாமா ""எங்களுக்குத் தெரிந்தபடி மருத்துவக் காப்பீட்டை முடிக்கிறார்.""",1
2486,"""தவறு செய்யாதீர்கள் -- ஓஹியோ வேலைகள் சீனாவுக்குச் செல்வதற்குப் பொறுப்பான முக்கிய D.C அரசியல்வாதிகளில் ஷெரோட் பிரவுன் ஒருவர்.""",1
2487,"சுகாதார சீர்திருத்த சட்டத்தால் உருவாக்கப்பட்ட ஒரு சுயாதீன கட்டண ஆலோசனை குழு ""ரேஷன் பராமரிப்பு மற்றும் சில மருத்துவ சிகிச்சைகளை மறுக்க முடியும்.""",1
2488,"""இந்த (சுயாதீனமான கட்டண ஆலோசனை வாரியம்) வாரியம் ரேஷன் பராமரிப்பு மற்றும் சில மருத்துவ சிகிச்சைகளை மறுக்க முடியும், எனவே வாஷிங்டன் அதிக வீணான செலவினங்களுக்கு நிதியளிக்க முடியும்.""",1
2489,"அவரது சாதனைகளில் ""அரசு செலவினங்களைக் கட்டுப்படுத்தும் நிதிப் பொறுப்புள்ள பட்ஜெட் ஒப்பந்தம்"" அடங்கும் என்று கூறுகிறார்.",1
2490,"ஜனாதிபதி பராக் ஒபாமாவின் கொள்கைகள் ""நாட்டின் பல பகுதிகளை உருட்டல் இருட்டடிப்புகளை அனுபவிக்க வேண்டிய கட்டாயத்தில் உள்ளன.""",1
2491,"ரொனால்ட் ரீகனின் ""வலிமையின் மூலம் அமைதி"" என்ற தத்துவம், ""ரீகன் பதவிப் பிரமாணம் செய்த அதே நாளில் மற்றும் அதே நேரத்தில் ஈரானியர்கள் பணயக்கைதிகளை விடுவித்தனர்.""",1
2492,"2012 ஸ்டேட் ஆஃப் தி யூனியன் உரையில், ஜனாதிபதி ஒபாமா ""பற்றாக்குறை அல்லது கடனைக் கூட குறிப்பிடவில்லை"" என்று கூறுகிறார்.",1
2493,"""இன்று பெட்ரோலின் புளோரிடாவில் ஒரு கேலன் $6 ஆனது.""",1
2494,"டென்னசி வனவிலங்கு வளங்கள் நிறுவனம், ""மான்களின் எண்ணிக்கையைக் குறைக்க முயற்சிப்பதற்காக"" கொயோட்களை மாநிலத்திற்குள் கொண்டு வந்ததாகக் கூறுகிறது.",1
2495,"கடந்த 20 ஆண்டுகளில், வெளியுறவுக் கொள்கையில் அமெரிக்காவுடன் பிரெஞ்சுக்காரர்கள் நிற்கவில்லை.",1
2496,"1990களில் நெறிமுறை மீறல் குற்றச்சாட்டுகளில் அவர் ""ஒவ்வொரு வழக்கிலும் விடுவிக்கப்பட்டார்"" என்று கூறுகிறார்.",1
2497,டெக்சாஸ் சட்டமன்ற உறுப்பினர்கள் 2011 இல் கல்விக்கான மாநில செலவினங்களை அதிகரித்தனர்.,1
2498,"ஒரு பணிக்கு $247,000 செலவில் 202 வேலைகளை உருவாக்கும் 10 ஆண்டு அரசு திட்டம் முன்னாள் கவர்னர் ஜிம் டாய்லால் அங்கீகரிக்கப்பட்டது.",1
2499,"கருக்கலைப்பு ""நம் நாட்டில் மிகவும் பொதுவான அறுவை சிகிச்சை"" என்று கூறுகிறார்.",1
2500,"நியூட் கிங்ரிச் ""நான்சி பெலோசியுடன் இணைந்து ஒரு மசோதாவிற்கு நிதியுதவி செய்தார், இது சீனாவின் மிருகத்தனமான ஒரு குழந்தை கொள்கையை ஆதரிக்கும் ஒரு ஐ.நா. திட்டத்திற்கு ஆண்டுக்கு 60 மில்லியன் டாலர்களை வழங்கியிருக்கும்.""",1
2501,"""அமெரிக்க மக்கள்தொகை கணக்கெடுப்பு 2030 ஆம் ஆண்டில் பெரும்பான்மையான அமெரிக்கர்கள் ஸ்பானிஷ் மொழியை தங்கள் முதல் மொழியாகப் பயன்படுத்துவார்கள் என்று நம்புகிறது.""",1
2502,"டேவிட் டெவ்ஹர்ஸ்ட் ""வருமான வரியை ஊக்குவிப்பதற்கான சாதனையை"" பெற்றுள்ளார்.",1
2503,"""2012க்குப் பிறகு உங்கள் வீட்டை விற்றால் அதற்கு 3.8 சதவிகித விற்பனை வரி செலுத்துவீர்கள்.""",1
2504,"""ஒரு பையன்"" ""ஒரு குரங்குடன்"" உடலுறவு கொண்டதால், ""ஆண்களுடன் உடலுறவு கொள்ள"" ஆரம்பித்ததால், எய்ட்ஸ் மனிதர்களுக்கு பரவியது.",1
2505,"காங்கிரஸ்காரர் ஸ்காட் டெஸ்ஜார்லைஸ் ""தனது ஓராண்டு நிறைவை விடுமுறையில் செலவிடுகிறார் -- ஜனவரி முழுவதும் 6 நாட்கள் மட்டுமே வேலை செய்கிறார்.""",1
2506,"""எரிக் ஹோல்டர் ஐக்கிய நாடுகள் சபையை எங்கள் தேர்தல்களில் ஈடுபடுத்த NAACP இன் முயற்சிகளுக்கு ஆதரவாக இருக்கிறார்.""",1
2507,"""30 வயதிற்குட்பட்ட அனைத்து நபர்களில் கிட்டத்தட்ட பாதி பேர் இன்று வேலைக்குச் செல்லவில்லை.""",1
2508,"நியூட் கிங்ரிச் கூறுகையில், மின்சார கூட்டுறவுகள் மற்றும் கடன் சங்கங்கள் ஃப்ரெடி மேக் போன்ற ""அரசாங்கத்தால் வழங்கப்படும் நிறுவனங்கள்"".",1
2509,D.C. நகர கவுன்சில் ஒரு சட்டத்தை இயற்ற எலி பிடிப்பதை தடை செய்துள்ளது என்று கூறுகிறது.,1
2510,தோல்வியுற்ற சோலார் நிறுவனமான சோலிண்ட்ராவிற்கு மத்திய கடன் உத்தரவாதத்திற்கு பிரதிநிதி டேவிட் சிசிலின் பொறுப்பு.,1
2511,"டெக்சாஸ் ஆளுநராக ரிக் பெர்ரி 1,200 ஒதுக்கீட்டைக் கோரியதாக ரிக் சாண்டோரம் கூறுகிறார்.",1
2512,"பராக் ஒபாமா ""உலகம் முழுவதும் மன்னிப்புக் கோரும் சுற்றுப்பயணத்தில் தனது ஜனாதிபதி பதவியைத் தொடங்கினார்"" என்று கூறுகிறார்.",1
2513,"பாலிடிஃபாக்ட் ஓரிகான், வரிகள் மற்றும் கட்டணங்கள் பற்றிய கோரிக்கைக்காக ராப் கார்னிலெஸுக்கு ஒரு பேன்ட் ஆன் ஃபயர் கொடுத்தார்.",1
2514,"அமெரிக்க இராணுவம் அதன் ""இராணுவ மேன்மையை"" இழக்கும் அபாயத்தில் உள்ளது, ஏனெனில் ""நமது கடற்படை 1917 முதல் இருந்ததை விட சிறியது. எங்கள் விமானப்படை 1947 முதல் எந்த காலத்திலும் சிறியது மற்றும் பழையது.""",1
2515,"""[மிட் ரோம்னி] மாசசூசெட்ஸின் ஆளுநராக இருந்தபோது, ​​அவர் 100 நிகழ்ச்சிகளை நடத்தினார் - இந்த எண்ணிக்கை சரியானது என்று எனக்குத் தெரியவில்லை, ஆனால் இது சுமார் 180 ஓரினச்சேர்க்கை திருமணங்கள் என்று என் மனம் கூறுகிறது.""",1
2516,"""டென்வரில் உள்ள ACLU மற்றும் நாத்திகர்கள் NFL நிறுத்தத்தை [டிம் டெபோ] ஓரங்கட்டி பிரார்த்தனை செய்வதை கோருகின்றனர்.""",1
2517,"புதிய வீரர் பாப் கிப்ஸ் ""தனது ஓராண்டு நிறைவை விடுமுறையில் செலவிடுகிறார் - ஜனவரி மாதம் முழுவதும் 6 நாட்கள் மட்டுமே வேலை செய்கிறார்.""",1
2518,"""குடியரசுக் கட்சியினர் பட்ஜெட்டை சமநிலைப்படுத்த உண்மையில் எதையும் செய்யவில்லை.""",1
2519,"நியூட் கிங்ரிச் ""நான்சி பெலோசியுடன் இணைந்து ஒரு மசோதாவுக்கு நிதியுதவி செய்தார், இது சீனாவின் மிருகத்தனமான ஒரு குழந்தை கொள்கையை ஆதரிக்கும் ஐ.நா திட்டத்திற்கு ஆண்டுக்கு 60 மில்லியன் டாலர்களை வழங்கியிருக்கும்.""",1
